ticket_id,account_id,subject,category,status,priority,created_at,resolved_at,csat_score
2204,211,Against yeah federal north.,onboarding,in_progress,medium,2026-05-17 23:02:43,,
2205,192,Store next use month collection wind pay.,onboarding,resolved,medium,2026-05-17 22:42:02,2026-05-20 20:42:02,3.0
2206,156,Specific service choose usually last school.,billing,resolved,low,2026-05-17 22:53:08,2026-05-23 20:53:08,5.0
2207,34,Bag consider charge beautiful question shoulder break term.,onboarding,closed,low,2026-05-17 22:59:27,2026-05-22 05:59:27,3.0
2208,388,Run kitchen stock learn word role method.,onboarding,resolved,low,2026-05-17 23:02:16,2026-05-20 15:02:16,1.0
2209,85,Sound contain yard.,feature_request,resolved,medium,2026-05-17 22:58:51,2026-05-20 01:58:51,3.0
2210,207,Their little time include.,billing,resolved,high,2026-05-17 22:43:45,2026-05-18 20:43:45,3.0
2211,28,Single official physical meet fish paper particular.,billing,open,high,2026-05-17 22:54:45,,
2212,495,Country strong peace discuss sport onto.,feature_request,closed,high,2026-05-17 23:02:22,2026-05-18 13:02:22,3.0
2213,235,Stop including on most I evening trip whose.,feature_request,in_progress,medium,2026-05-17 22:39:34,,
2214,16,Itself hold race carry.,onboarding,resolved,high,2026-05-17 22:43:39,2026-05-18 14:43:39,5.0
2215,205,Officer buy forward small.,feature_request,resolved,critical,2026-05-17 22:57:44,2026-05-17 23:57:44,2.0
2216,98,Group note stand sing fly while start.,billing,open,low,2026-05-17 22:42:38,,
2217,159,Same others country understand local along.,technical,resolved,low,2026-05-17 22:43:40,2026-05-20 14:43:40,4.0
2218,435,Figure bed director.,feature_request,in_progress,medium,2026-05-17 22:46:32,,
2219,375,Everything by capital ability recently official.,feature_request,in_progress,high,2026-05-17 22:52:56,,
2220,76,Detail message require entire suggest floor foreign everyone.,billing,closed,medium,2026-05-17 22:44:49,2026-05-20 22:44:49,5.0
2221,437,Just term sport treat wind strong.,billing,resolved,medium,2026-05-17 22:55:56,2026-05-19 17:55:56,4.0
2222,350,Federal seat matter it dog address.,feature_request,resolved,critical,2026-05-17 22:40:09,2026-05-18 05:40:09,5.0
2223,85,Image raise language early with enough friend.,billing,closed,medium,2026-05-17 22:52:07,2026-05-19 21:52:07,3.0
2224,430,Bag culture two.,feature_request,resolved,high,2026-05-17 23:02:39,2026-05-18 07:02:39,2.0
2225,193,System science father soon management teacher quite.,onboarding,resolved,high,2026-05-17 22:42:37,2026-05-18 15:42:37,4.0
2226,302,Yourself second size.,billing,in_progress,medium,2026-05-17 22:49:02,,
2227,346,Clear remember family instead necessary ball him everybody.,feature_request,closed,medium,2026-05-17 22:40:08,2026-05-19 14:40:08,4.0
2228,355,Case various week writer budget.,onboarding,closed,medium,2026-05-17 22:59:52,2026-05-18 15:59:52,5.0
2229,183,Budget ever value call him kid.,feature_request,resolved,medium,2026-05-17 22:39:31,2026-05-20 17:39:31,4.0
2230,493,Always another else able again southern.,technical,open,low,2026-05-17 22:52:44,,
2231,132,Before wall west thought choice throw tax.,onboarding,resolved,critical,2026-05-17 22:54:17,2026-05-18 04:54:17,5.0
2232,363,Star sell manage message.,feature_request,resolved,high,2026-05-17 22:46:39,2026-05-18 01:46:39,3.0
2233,386,Result evening ahead.,feature_request,resolved,low,2026-05-17 22:56:30,2026-05-23 01:56:30,4.0
2234,321,Against thought but the rock language pressure radio.,billing,open,high,2026-05-17 22:53:39,,
2235,133,Meet make and suddenly somebody base generation.,billing,resolved,medium,2026-05-17 22:50:25,2026-05-18 13:50:25,5.0
2236,465,Relate maintain score recently.,onboarding,resolved,medium,2026-05-17 22:48:15,2026-05-18 22:48:15,4.0
2237,291,Future customer well difficult feeling.,feature_request,resolved,medium,2026-05-17 22:40:39,2026-05-19 10:40:39,1.0
2238,374,Usually game adult understand continue service.,technical,resolved,medium,2026-05-17 22:57:51,2026-05-20 07:57:51,4.0
2239,404,Picture stand born.,onboarding,resolved,medium,2026-05-17 22:48:53,2026-05-18 12:48:53,3.0
2240,246,Energy water agree get force.,technical,resolved,low,2026-05-17 22:43:52,2026-05-21 18:43:52,2.0
2241,100,Sea family particular.,onboarding,closed,high,2026-05-17 22:49:40,2026-05-18 04:49:40,5.0
2242,229,Trouble one bed assume right truth.,technical,resolved,low,2026-05-17 22:39:28,2026-05-21 06:39:28,5.0
2243,65,Down reduce build Congress figure president.,onboarding,resolved,medium,2026-05-17 22:48:56,2026-05-19 05:48:56,3.0
2244,118,Enjoy surface pick build gas for.,feature_request,resolved,medium,2026-05-17 22:53:56,2026-05-18 10:53:56,5.0
2245,232,Page long though sister year phone edge.,technical,open,low,2026-05-17 22:50:05,,
2246,219,Skill record full piece though concern.,technical,resolved,medium,2026-05-17 23:01:21,2026-05-19 20:01:21,4.0
2247,156,All eye to company success.,feature_request,resolved,medium,2026-05-17 22:53:42,2026-05-20 08:53:42,4.0
2248,47,Structure approach set production agent part.,technical,resolved,critical,2026-05-17 22:54:48,2026-05-18 04:54:48,1.0
2249,426,Energy weight believe public including individual at find.,billing,resolved,medium,2026-05-17 22:43:27,2026-05-20 01:43:27,5.0
2250,299,Top nothing deal care media.,onboarding,resolved,low,2026-05-17 22:52:35,2026-05-23 14:52:35,4.0
2251,254,Third start my finish few.,technical,resolved,low,2026-05-17 22:46:45,2026-05-21 13:46:45,4.0
2252,172,Leader Mr owner fund style south.,billing,resolved,medium,2026-05-17 22:50:24,2026-05-18 16:50:24,3.0
2253,464,Tax and trade role.,billing,open,medium,2026-05-17 22:49:53,,
2254,143,Join design represent let director.,billing,closed,medium,2026-05-17 22:47:31,2026-05-20 00:47:31,2.0
2255,189,Worker keep debate.,technical,closed,medium,2026-05-17 22:51:45,2026-05-19 06:51:45,5.0
2256,176,Really forget kitchen which fast address perform.,feature_request,open,low,2026-05-17 22:46:19,,
2257,39,They other his job.,feature_request,resolved,high,2026-05-17 22:42:22,2026-05-18 13:42:22,5.0
2258,269,Others everything card offer put top.,feature_request,resolved,medium,2026-05-17 23:00:49,2026-05-19 13:00:49,3.0
2259,94,Nearly open similar Democrat must career.,feature_request,in_progress,high,2026-05-17 22:43:42,,
2260,217,Pressure network just world social face art however.,onboarding,closed,medium,2026-05-17 22:42:25,2026-05-18 14:42:25,1.0
2261,472,Activity half occur new camera a.,billing,resolved,medium,2026-05-17 22:49:37,2026-05-19 02:49:37,4.0
2262,487,State let fish inside.,feature_request,resolved,high,2026-05-17 22:44:43,2026-05-18 07:44:43,4.0
2263,248,Forward risk contain end.,feature_request,resolved,high,2026-05-17 22:41:58,2026-05-18 17:41:58,5.0
2264,75,Pay marriage scientist chair offer summer behavior statement.,billing,resolved,high,2026-05-17 22:52:57,2026-05-18 01:52:57,5.0
2265,214,Dog office community better care attorney executive.,billing,resolved,high,2026-05-17 22:53:01,2026-05-18 16:53:01,4.0
2266,228,Sing five together him would college.,technical,resolved,medium,2026-05-17 22:59:56,2026-05-20 18:59:56,1.0
2267,25,Measure agent image popular one fast.,onboarding,resolved,medium,2026-05-17 22:50:50,2026-05-19 02:50:50,4.0
2268,353,Data admit individual campaign bar away.,billing,resolved,medium,2026-05-17 23:02:54,2026-05-20 13:02:54,2.0
2269,139,Miss still security peace truth serve.,technical,in_progress,high,2026-05-17 22:39:56,,
2270,375,Table attack outside identify song manager upon.,onboarding,closed,critical,2026-05-17 23:00:11,2026-05-18 04:00:11,3.0
2271,202,Stock traditional interesting teach.,technical,closed,high,2026-05-17 22:49:45,2026-05-18 04:49:45,4.0
2272,406,Firm event bring exist store.,feature_request,in_progress,medium,2026-05-17 22:48:05,,
2273,194,Under dinner south compare test five since chance.,billing,resolved,medium,2026-05-17 22:52:47,2026-05-19 09:52:47,4.0
2274,266,Family brother million quite space last.,billing,open,critical,2026-05-17 22:49:02,,
2275,450,Remain reach enough series baby.,technical,open,medium,2026-05-17 23:00:27,,
2276,360,This parent point sure although.,technical,resolved,medium,2026-05-17 22:51:37,2026-05-19 17:51:37,5.0
2277,41,Reveal hear analysis fact quickly home.,billing,resolved,high,2026-05-17 22:48:51,2026-05-18 02:48:51,4.0
2278,259,Popular history shoulder gas state.,feature_request,closed,medium,2026-05-17 23:01:16,2026-05-18 10:01:16,3.0
2279,91,Rest dinner job rock present should less field.,onboarding,resolved,critical,2026-05-17 22:50:51,2026-05-18 02:50:51,3.0
2280,389,Lead social no reveal realize game small.,technical,resolved,low,2026-05-17 22:42:14,2026-05-21 20:42:14,5.0
2281,395,Teach tonight partner campaign.,technical,closed,low,2026-05-17 22:42:20,2026-05-23 09:42:20,3.0
2282,477,Toward American project without hold draw.,onboarding,in_progress,medium,2026-05-17 22:40:58,,
2283,333,Take lot improve hard add.,technical,resolved,high,2026-05-17 22:55:13,2026-05-18 22:55:13,4.0
2284,430,About film staff public around factor buy.,technical,resolved,low,2026-05-17 23:00:36,2026-05-22 07:00:36,5.0
2285,91,Voice yard any.,feature_request,resolved,low,2026-05-17 23:00:14,2026-05-22 20:00:14,3.0
2286,19,Any protect animal democratic billion right fire hotel.,onboarding,in_progress,critical,2026-05-17 22:54:16,,
2287,408,Along group front any husband make.,onboarding,resolved,medium,2026-05-17 22:43:05,2026-05-20 00:43:05,5.0
2288,73,Generation name off and a we animal without.,billing,resolved,low,2026-05-17 22:39:55,2026-05-22 17:39:55,4.0
2289,231,Production live sport thank peace standard.,technical,resolved,low,2026-05-17 23:00:30,2026-05-24 06:00:30,4.0
2290,404,All campaign beyond least assume manage window.,feature_request,in_progress,medium,2026-05-17 22:50:44,,
2291,493,Gun strong hold just.,onboarding,resolved,low,2026-05-17 22:43:02,2026-05-22 08:43:02,5.0
2292,55,Line control letter mind another.,onboarding,resolved,medium,2026-05-17 22:49:08,2026-05-18 15:49:08,3.0
2293,195,Every until dark score old another.,billing,resolved,medium,2026-05-17 22:44:55,2026-05-20 17:44:55,3.0
2294,84,Win baby including few thousand.,technical,open,critical,2026-05-17 22:57:03,,
2295,111,Build onto authority drug sing identify.,billing,resolved,high,2026-05-17 23:01:01,2026-05-18 05:01:01,5.0
2296,181,Third floor kid.,technical,closed,critical,2026-05-17 22:51:55,2026-05-18 01:51:55,2.0
2297,246,Find town church color laugh pattern memory.,technical,resolved,low,2026-05-17 22:48:32,2026-05-19 10:48:32,5.0
2298,441,State nearly yes offer.,feature_request,in_progress,high,2026-05-17 22:39:22,,
2299,285,Unit woman wait create name.,onboarding,closed,medium,2026-05-17 22:52:27,2026-05-20 08:52:27,5.0
2300,107,Debate college its staff let.,feature_request,closed,critical,2026-05-17 22:40:13,2026-05-18 04:40:13,4.0
2301,138,Congress important dark group every.,technical,resolved,medium,2026-05-17 22:56:23,2026-05-18 23:56:23,5.0
2302,485,Wife history difference should.,technical,closed,medium,2026-05-17 22:48:03,2026-05-18 12:48:03,5.0
2303,443,Whole tonight and traditional administration discover idea.,onboarding,resolved,critical,2026-05-17 22:58:17,2026-05-18 03:58:17,4.0
2304,449,Expect go bag power institution.,onboarding,open,medium,2026-05-17 22:46:01,,
2305,467,Bad minute outside way onto story machine.,technical,closed,low,2026-05-17 22:58:12,2026-05-20 01:58:12,1.0
2306,39,Treatment pattern it suffer blood daughter.,technical,in_progress,medium,2026-05-17 22:48:10,,
2307,95,Which quite make include.,billing,in_progress,high,2026-05-17 22:44:16,,
2308,63,Tend particularly boy white pass news seek.,technical,resolved,high,2026-05-17 22:55:42,2026-05-18 18:55:42,3.0
2309,13,Lose surface author affect prepare nor drug also.,technical,resolved,high,2026-05-17 22:56:48,2026-05-18 22:56:48,5.0
2310,212,North describe assume.,technical,resolved,medium,2026-05-17 22:48:06,2026-05-20 12:48:06,2.0
2311,177,Alone realize fall development politics provide every part.,technical,resolved,low,2026-05-17 22:44:05,2026-05-23 21:44:05,5.0
2312,15,Indeed face continue class quite picture.,feature_request,resolved,medium,2026-05-17 23:01:58,2026-05-19 10:01:58,4.0
2313,16,Control own both wrong we.,feature_request,open,medium,2026-05-17 22:40:50,,
2314,96,Charge choice establish.,billing,in_progress,high,2026-05-17 22:39:20,,
2315,262,No investment certain old inside approach deep.,technical,open,high,2026-05-17 22:49:11,,
2316,362,Compare beyond executive.,feature_request,closed,medium,2026-05-17 22:57:35,2026-05-18 20:57:35,3.0
2317,51,Sea country establish need prepare new color.,feature_request,closed,low,2026-05-17 22:45:42,2026-05-21 09:45:42,3.0
2318,131,Treatment prevent everyone standard lose even.,feature_request,in_progress,medium,2026-05-17 22:44:37,,
2319,48,Very north line most go its.,feature_request,resolved,medium,2026-05-17 23:02:31,2026-05-19 08:02:31,4.0
2320,294,After letter rate than vote peace.,onboarding,in_progress,low,2026-05-17 22:48:34,,
2321,475,Professor begin sit husband rate style.,billing,closed,medium,2026-05-17 22:56:18,2026-05-19 19:56:18,5.0
2322,16,Line station some film ready three drive type.,billing,resolved,high,2026-05-17 22:58:22,2026-05-18 11:58:22,2.0
2323,261,Recent heart teacher read.,billing,closed,low,2026-05-17 22:58:15,2026-05-21 20:58:15,4.0
2324,421,Need activity structure everyone.,billing,resolved,low,2026-05-17 22:41:26,2026-05-20 15:41:26,3.0
2325,353,Always race about play heart after couple different.,technical,closed,critical,2026-05-17 22:52:32,2026-05-18 00:52:32,3.0
2326,448,Play program hold.,billing,in_progress,critical,2026-05-17 22:58:21,,
2327,180,Skill author consider direction.,feature_request,resolved,high,2026-05-17 22:56:25,2026-05-18 01:56:25,3.0
2328,349,Open trial miss real party could begin.,technical,resolved,medium,2026-05-17 23:00:36,2026-05-20 06:00:36,5.0
2329,358,Write but do media arm where miss.,feature_request,closed,medium,2026-05-17 22:41:47,2026-05-19 02:41:47,2.0
2330,430,Plant minute understand news audience tell.,feature_request,resolved,high,2026-05-17 22:51:53,2026-05-18 20:51:53,5.0
2331,447,Again safe forward store public large.,feature_request,resolved,medium,2026-05-17 22:54:45,2026-05-20 04:54:45,5.0
2332,416,Choose kid how group example have.,onboarding,closed,medium,2026-05-17 22:44:10,2026-05-19 23:44:10,4.0
2333,335,Which create task trouble its offer seven yeah.,onboarding,resolved,medium,2026-05-17 22:55:32,2026-05-20 14:55:32,5.0
2334,267,Information better them its.,billing,resolved,high,2026-05-17 22:56:18,2026-05-18 04:56:18,3.0
2335,193,Sit easy ago drop whose others claim hotel.,feature_request,resolved,medium,2026-05-17 22:52:50,2026-05-19 20:52:50,5.0
2336,383,Hundred well quality thank the find.,billing,resolved,medium,2026-05-17 22:45:25,2026-05-20 11:45:25,3.0
2337,223,Win arm good put world age.,billing,resolved,medium,2026-05-17 22:58:15,2026-05-18 10:58:15,5.0
2338,473,Appear name how.,onboarding,closed,medium,2026-05-17 22:56:57,2026-05-19 00:56:57,5.0
2339,103,Industry smile space impact.,onboarding,resolved,high,2026-05-17 22:48:14,2026-05-18 03:48:14,5.0
2340,443,Rock offer blue.,billing,closed,medium,2026-05-17 22:58:54,2026-05-19 23:58:54,5.0
2341,67,Administration institution let raise wide like.,technical,resolved,high,2026-05-17 22:44:18,2026-05-18 03:44:18,4.0
2342,126,Major pay bar animal involve one.,feature_request,resolved,low,2026-05-17 22:48:34,2026-05-23 15:48:34,2.0
2343,283,Reflect already focus plant trip.,technical,resolved,high,2026-05-17 22:55:21,2026-05-18 08:55:21,4.0
2344,239,Themselves central nor support effect.,technical,closed,low,2026-05-17 22:48:11,2026-05-21 21:48:11,2.0
2345,138,Bag outside improve down table mention.,technical,closed,medium,2026-05-17 22:50:30,2026-05-19 13:50:30,1.0
2346,167,Nothing respond mouth community wife able.,technical,closed,critical,2026-05-17 22:54:34,2026-05-18 06:54:34,3.0
2347,466,Positive know beautiful just.,feature_request,resolved,medium,2026-05-17 22:40:13,2026-05-19 13:40:13,4.0
2348,423,Law effect could notice.,onboarding,in_progress,medium,2026-05-17 22:58:49,,
